from,to,distance
589066728,776620425,0.048393956587863995
5718507,258419628,0.6427464910629992
24553968,24553969,0.018814238479413832
24553968,127700882,0.08549938904321988
24553969,24553968,0.018814238479413832
24553969,672181478,0.1109762095034334
24553970,672181477,0.12043251383917516
24553970,127700879,0.0523798859284842
396843555,396843556,0.12395102199748384
396843556,672181366,0.11064939169583177
491676204,491676207,0.06807512346691123
491676204,118097927,0.08975753615671367
167514684,167514688,0.06123250401618423
167514687,672181374,0.0688142818290123
178551365,672181321,0.06422253619335401
178551365,672181356,0.07659858486083942
179049046,670354691,0.12465269824971298
5718639,672181464,0.1247044501745082
5718639,672181463,0.12468261003819293
82485885,139199346,0.6029512440078977
82485885,82485886,0.11684017227292834
258140897,776620427,0.015008470511066761
258140900,826372254,0.27067836031722814
258140901,809980755,0.5878347153375518
258140902,672181426,0.1025398262995761
258140902,672181423,0.14914292420587125
588786437,596347951,0.11191018137907811
5716816,672181450,0.5004564977576422
118489967,797797378,1.8220323780472825
5716849,5719372,0.16019603485978176
5718903,26528112,1.4424903671120914
5716856,139199353,0.6206499310763418
5716856,672181331,0.657262596365513
139199358,396843545,0.4121182054314254
258124671,258141700,0.014397082633034424
551179140,672181405,0.10619947312955505
258419628,5718507,0.6427464910629992
258419628,258419627,0.011791123435866791
258419632,258419631,0.22358878424668163
258419632,60219159,0.019368632024888217
5718972,139437842,0.385652971127055
5718972,672181467,0.23860911699430776
5718972,672181468,0.28568188874720113
352840642,672181497,0.579567831545675
352840642,462237293,0.27244191606742063
178545636,776620426,0.04880930066822523
178545636,97811052,0.6652517611478014
178545636,445875212,0.02214243979673766
178545636,24679478,0.07174653550063301
178545638,589066728,0.041168869733664896
178545638,178545786,0.06683232749528167
445875212,776620426,0.05160088910972683
445875212,178545636,0.02214243979673766
445875212,178545786,0.04162906878391885
24679478,178545648,0.2930627132660382
24679480,776620426,0.09148376743259416
672181322,87490649,0.034329451152781985
672181322,23724043,0.08554178336814298
672181323,5718268,0.1414513079716037
672181323,87490645,0.056969662130390356
672181324,672181321,0.04333382863246954
672181324,5718268,0.07664041173264631
672181324,368218222,0.22170032720683622
672181331,672181394,0.1528187252864275
672181331,672181398,0.2021236374181253
5719141,68167193,0.29460679234882853
5719141,127700883,0.0732462828395906
5719141,258140900,0.18238534510270007
5719142,26538107,0.1333193468433745
672181350,672181353,0.09100742767564954
672181350,672181355,0.019145249293106324
672181350,118097919,0.1686606126857784
672181358,836454381,0.36846425464456267
672181359,672181361,0.014302412331622008
672181366,803479801,0.39160958152218456
5719162,178218631,0.7608302421277977
178545786,445875212,0.04162906878391885
672181370,803479802,0.24663307869032705
672181370,803479803,0.2890135363804285
672181379,167514681,0.03234756970390578
672181379,167515987,0.03217531161510683
672181379,5715384,0.027542220014592472
672181379,396843545,0.05536755392802387
672181379,480349883,0.06220193295546664
672181388,672181390,0.1269329089494982
672181390,672181394,0.19402669842841955
5719190,53192331,0.6824883407726232
672181408,175522098,0.07164647214306873
672181408,672181403,0.16461307888464324
672181408,288290660,0.09836295467287606
672181408,672181495,0.0878281074471431
672181426,672181423,0.07032861032064067
672181426,258141699,0.025250099410651768
672181426,258140902,0.1025398262995761
672181426,258124671,0.03946619299421027
672181458,48068980,0.026614767902627692
672181458,117389719,0.06837459272109074
672181459,127700890,0.22952676875089323
672181459,48068980,0.027650260751122275
672181459,117389726,0.0723804873615411
672181463,672181464,0.008267514424382238
672181463,672181465,0.06798009852444475
53021915,672181468,0.3778732221092098
672181467,24553602,0.3496344938864322
672181467,5718972,0.23860911699430776
672181467,139437842,0.2329596833748114
672181467,672181468,0.3089128719879661
672181467,672181469,0.19155927040434434
672181470,672181472,0.057510087532622454
672181470,672181473,0.009956961764012505
672181470,111646278,0.20108707251814814
672181473,672181472,0.06062642377359217
672181473,672181470,0.009956961764012505
672181473,672181471,0.010052926183179406
672181471,24553608,0.20045433801482637
672181471,672181473,0.010052926183179406
5715172,112412942,0.035847070157731406
672181479,672181476,0.007372672548008195
672181479,672181477,0.06950641667789194
672181479,672181478,0.07674223477831278
672181476,5716849,0.07890272910758518
672181476,672181477,0.06869097814539195
672181476,111646270,0.1733928066107721
672181476,672181479,0.007372672548008195
672181480,586000768,0.1808455247240784
672181480,672181484,0.05958573569241742
512410862,26528112,0.9606487180573003
512410862,512410845,0.06303313975187345
53021936,53021937,0.11286527990701715
53021936,139437843,0.07295471634571252
53021938,24553609,0.10173273483019125
53021938,53021915,0.1328497434788586
672181505,51217952,0.3084425393773918
672181505,5718507,0.4866372920705837
672181507,112412944,0.19857958473252024
672181507,672181508,0.0654296399256691
672181507,179049046,0.20700345554993824
672181507,672181343,0.040070020467303395
48082198,48082202,0.07740470650280291
48082199,5716002,0.17343076872861501
48082199,48082202,0.07715076633238675
48082199,672181454,0.07820426122793882
48082200,106846175,0.35081016544684657
139470117,93788308,0.03979783521303735
139470117,480399247,0.07241308411130445
5719371,672181472,0.08856524597317778
5719372,595525338,0.0751139107275351
5719372,672181474,0.0753008387488858
24157593,480399247,0.07033788897969419
5717421,368218222,0.3110104039251146
24679859,24679860,0.20348704543542245
24679861,24679862,0.2810990099468429
24679862,118727364,0.4529837205583555
5715384,396843554,0.14696224386909024
82507211,82507213,0.07086899798574915
82507211,4374894,0.15198901436284415
82507212,77457621,0.15724909239734572
82507212,82507214,0.20835715641279515
82507213,82507211,0.07086899798574915
82507213,87490653,0.1676405714721307
82507214,87490649,0.14035183686148311
5719531,672181346,0.1899722941690888
5715438,5717809,0.36665036353179836
5715438,672181450,0.07504766301005404
26768885,672181333,0.23496350076898173
26768885,178545638,0.034508014639820735
258141699,672181426,0.025250099410651768
258141699,258141700,0.02723208664171191
258141699,258142252,0.09667242784949562
258141699,258124671,0.027934078045120134
258141700,258141699,0.02723208664171191
258141700,258142252,0.0837297840518918
258141700,258124671,0.014397082633034424
51217926,258140897,0.01854258125889184
68167193,258140901,0.38748494524545835
68167193,139645023,0.16330719793294834
51217952,672181505,0.3084425393773918
51217961,596347950,0.04963896708670371
33179243,51217968,0.2800355034889744
462237292,672181356,0.08068131385238868
462237292,672181334,0.15212331311929506
53192313,111646272,0.6487719358900238
53192313,111646275,0.6439442604324536
26556029,97811052,0.7838197317026364
53192322,139437937,0.3648590369064525
53192327,480219282,0.17252927747927865
53192328,368218222,0.34295564702197007
53192328,53192327,0.2625307893809244
178218631,480220591,0.08577715880361693
178218633,803479804,0.048923169090698625
53192331,53192322,0.28618002006730764
53192331,5719190,0.6824883407726232
33179291,393288732,0.07731435691007894
33179291,672181341,0.1902938598796847
26769087,26769089,0.038963936318549185
26769089,77457621,0.19037023809056317
5717701,672181418,0.49618870949015154
5717701,5718355,0.7992088569857023
26769099,77457638,0.050772553396332
26769099,4374894,0.12024963038373539
51048151,586734474,0.5904255946416147
139437804,139437932,0.3336348710312529
5717769,139199353,0.5507447697948553
5717769,672181334,0.6207491283203613
60219159,258419632,0.019368632024888217
60219159,809980755,0.44893061002924917
60219159,5718355,0.021253494464135835
167515987,672181376,0.028643638018748196
288290660,672181408,0.09836295467287606
288290660,672181495,0.034196235740367786
139437937,672181413,0.11548316994332634
111878020,139470113,0.1051395807794941
111878020,797797378,0.23622280603002344
111878020,93788308,0.07098811258085737
150816667,672181363,0.0991503041919087
24680430,118727156,0.46622406634293706
24680432,586734474,0.4469724524929322
24680432,24680430,0.41519135007903596
24680433,588786437,0.3178744537573653
24680434,118727364,0.4296488928774357
24680434,445875215,0.2628800229436689
5718005,106846175,0.30922148319010945
89946101,93788272,1.7199829507117015
89946101,178546718,2.0041344202249998
118097918,118097905,0.163046733681076
118097918,178546718,0.17925675486230508
118097919,462237292,0.12254927387975686
