Road ID,00:00 - 00:14,00:15 - 00:29,00:30 - 00:44,00:45 - 00:59,01:00 - 01:14,01:15 - 01:29,01:30 - 01:44,01:45 - 01:59,02:00 - 02:14,02:15 - 02:29,02:30 - 02:44,02:45 - 02:59,03:00 - 03:14,03:15 - 03:29,03:30 - 03:44,03:45 - 03:59,04:00 - 04:14,04:15 - 04:29,04:30 - 04:44,04:45 - 04:59,05:00 - 05:14,05:15 - 05:29,05:30 - 05:44,05:45 - 05:59,06:00 - 06:14,06:15 - 06:29,06:30 - 06:44,06:45 - 06:59,07:00 - 07:14,07:15 - 07:29,07:30 - 07:44,07:45 - 07:59,08:00 - 08:14,08:15 - 08:29,08:30 - 08:44,08:45 - 08:59,09:00 - 09:14,09:15 - 09:29,09:30 - 09:44,09:45 - 09:59,10:00 - 10:14,10:15 - 10:29,10:30 - 10:44,10:45 - 10:59,11:00 - 11:14,11:15 - 11:29,11:30 - 11:44,11:45 - 11:59,12:00 - 12:14,12:15 - 12:29,12:30 - 12:44,12:45 - 12:59,13:00 - 13:14,13:15 - 13:29,13:30 - 13:44,13:45 - 13:59,14:00 - 14:14,14:15 - 14:29,14:30 - 14:44,14:45 - 14:59,15:00 - 15:14,15:15 - 15:29,15:30 - 15:44,15:45 - 15:59,16:00 - 16:14,16:15 - 16:29,16:30 - 16:44,16:45 - 16:59,17:00 - 17:14,17:15 - 17:29,17:30 - 17:44,17:45 - 17:59,18:00 - 18:14,18:15 - 18:29,18:30 - 18:44,18:45 - 18:59,19:00 - 19:14,19:15 - 19:29,19:30 - 19:44,19:45 - 19:59,20:00 - 20:14,20:15 - 20:29,20:30 - 20:44,20:45 - 20:59,21:00 - 21:14,21:15 - 21:29,21:30 - 21:44,21:45 - 21:59,22:00 - 22:14,22:15 - 22:29,22:30 - 22:44,22:45 - 22:59,23:00 - 23:14,23:15 - 23:29,23:30 - 23:44,23:45 - 23:59
5715947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.377662862456877,0,0,0,12.985936269369237,0,0,21.90485884164357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.616682403991945,0,0,0,0,0,0,21.015911322712398,0,22.534341801854378,0,0,20.32555527301274,0,0,0,0,0,18.48299025278349,0,0,0,0,0,0,0,18.690998319741762,0,0,16.780470097679554,0,0,0,0,0,0,0,0,22.098963560813843,0,0,24.178362712632026,0,0
5716271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716420,0,15.13843954021751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.096115424336272,0,0,0,0,12.815294218206317,0,0,12.067218347397517,0,0,0,13.411644265382883,9.212201436670824,0,0,9.669065212859795,0,0,16.25844288043255,0,0,8.177457466975952,11.313401651462666,17.327243031025535,3.8000637793522696,0,5.1006689046102345,0,0,0,13.97771472904011,16.188952326821553,0,0,0,11.231515924424299,12.016958640202493,0,0,18.453407644778995,0,0,18.147343531251003,8.493448757629809,0,14.270754102314434,0,0,7.421683979984262,0,14.873182308415423,0,0,16.464259823383415,0,15.022618412532788,0,0,22.426448040757037,0,0,0,0,17.846940363102533,0,0,0,0,0,0,17.49427497750816
5716816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14153177968413,0,0,16.65132997556381,0,0,14.359725157158662,0,0,18.560248066249375,0,15.328582315096668,10.126163523208774,0,18.415354861508593,0,0,0,0,0,10.476017022881837,0,0,0,0,0,0,18.36139580022333,0,0,0,18.499263050566835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.518954452963404,18.947410727611267,0,15.113249601023778,0,0,0,0,17.319213204368324,0,0,0,10.778702085441724,0,0,14.446635832696588,0,11.841907847570695,0,21.678739250513274,0,0,0,0,0,0,11.98492019053596,0,0,0,0,0,0,0,0,0,9.859183627745171,0,0,0,0,15.386634879011517,0,0,0,0,0
5716856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.543525216735425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.718010865918927,0,0,0,0,15.689891457903519,14.552906760176947,13.67105893094509,0,0,0,16.092027833824673,0,0,0,0,0,0,0,13.458316650398219,0,0,0,0,0,0,0,14.994734789994583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.703897430215337,0,0,10.21800340487583,13.229379384017115,0,0,0,0,0,0,0,12.374395698670389,0,0,0,0,15.315283030450763,0,0,0,0,0,0,0,12.28371591477484,0,0,0,0,0,9.757885749415857,11.364769440913353,0,13.371856880990482,0,0,17.54687189623256,0,0,0,13.999529477944709,0,34.217978321528996,0,0,7.937255487795851,0,13.322295657786823,0,0,11.27901259177457,0,0,13.528334663523488,0,0,0,0,0,0,0,0,14.146462405282163,0,0,14.67615293751331,0,0
5718268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.423052414740983,0,16.883714866449363,0,0,0,19.38264853564226,0,0,0,11.473510563413528,0,0,0,0,16.32291610530944,0,0,0,15.198181002974843,0,0,14.476326928567012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.57546988022801,0,0,0,0,20.425173430312626,33.9326911647338,0,0,0,0,20.730131207357605,0,0,0,0,21.54631071358777,35.55134569407856,0,54.73869937425371,18.24466313470368,0,0,0,0,28.103138779857783,56.61084410391017,21.330237227225236,0,0,0,0,0,0,30.257706014344535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.669135307843053,0,0,0,23.35091187451467,15.91520361406683,19.034463473345436,0,0,0,21.733108405798966,16.09893390447736,18.98112826000333,0,0,0,0,16.622101758732843,0,0,0,0,21.303865178100654,18.198950664705265,0,0,0,0,0,17.745636529667042,0,0,11.715726503105563,0,0,0,0,0,15.451054797608373,0,0,14.768437774195462,0,0,0,0,14.395818044277657,16.788354854572653,0,0,0,14.6834656036373,17.282213371352253,0,0,0,17.661410146065588,15.133369357305332,16.14720157409026,0,0,15.715786786016757,0,0,13.626877673646622,0,0,0,0,0,0
5718606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.866578824656903,0,10.399444478046561,0,0,2.7979707839849284,2.772295069946932,0,0,8.259914318669814,11.685794123726705,0,3.588093825428258,0,0,3.7362769641351172,7.115088156334887,0,6.84101449420797,0,7.673595149437119,7.551844899870634,0,0,1.8499068029471932,10.462188525911477,0,0,0,3.5322343999043357,0,0,3.7906327335118366,4.954103623851711,0,0,4.9607247558536995,9.038796746770815,0,0,0,0,6.635657612752147,0,0,0,0,6.4232675046501315,0,0,0,9.324484684822329,0,6.399059443695682,0,0,0,3.7806312897296515,0,0,0,0,0,0,3.447095782236499,0,0,0,0
5718759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.462373745842484,0,0,0,0,0,0,0,18.18652366133137,0,0,0,18.80482125579049,17.37333930118451,0,0,0,0,18.827745513574197,21.49920019377486,0,0,0,0,20.274921656657995,0,0,0,0,0,0,0,18.48523299263462,0,0,0,0,0,16.34785836416945,0,24.20149950335794,19.844658687641207,0,0,0,0,0,0,0,0,0,18.94612061525009,0,0,0,0,0,0,0,0,0,0,0,23.247499177507706,0,0,0,0,0,0,0,20.64701087804943
5718765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.26281561292341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.549480617417885,17.841297624445787,0,0,0,0,0,0,0,0,0,0,19.064257338963067,0,0,14.126680241323985,0,0,0,0,0,0,0,0,0,0,0,0,20.549744198547046,0,0,0,16.53863522251984,0,0,0,0,0,0,0,0
5718903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.799954453762885,0,0,28.323931630363028,0,0,0,0,0,24.13689834706443,0,0,12.858414622760844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.467549857412337,0,0,0,14.526756141511079,0,13.853402220196246,0,21.380242416795042,0,0,0,0,0,11.924605927560782,0,0,0,0,0,7.972601187432556,0,0,17.955718007660202,0,0,0,0,0,0,0,6.964338848153981,12.090173151941695,0,0,0
5719141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.54409220829927,0,0,0,0,0,15.13304234480485,0,0,0,0,30.4172690072285,0,0,0,0,0,0,0,0,25.50656028313713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.47013536044276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.865569189675169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.632919853192254,0,0,0,0,16.59260770709714,0,0,0,0,23.86580308645172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.443706405281304,0,0,0,0,11.436149345778126,0,0,0,0,0,0,0,0,16.272195002932193,0,0,0
5719372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.363242889684212,0,16.6655543560891,0,0,0,0,17.392097400504664,0,0,0,10.112202364975252,0,17.074085954238292,0,0,14.026390507732765,0,0,16.406807122792646,0,0,12.666472253426873,0,0,0,0,0,17.067410155130887,0,0,0,18.416463890373084,0,7.463292434593525,0,0,10.790980746057603,0,0,0,0,0,18.246752789989348,0,0,13.056296478428761,0,0,0,0,0,0,0,14.064577341986544,0,12.077952473919433,0,0,0,0,0,0,8.257219861534141,0,5.1979313708441515,0,0,0
5719494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81730090193873,0,0,0,13.260989369635222,0,0,0,0,0,0,0,12.370837217700611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667038820363186,0,0,0,0,0,0,0,11.11666358507216,0,0,16.040895261962714,0,0,0,11.352927964328872,0,0,0,0,6.471387414465827,0,9.238624654100818,0,0,0,0,0,13.219121563572592,0,0,0,11.980408475255318,0,0,0,0,0,0,0,0,0,0
5719657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9277724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12271510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
