Road ID,00:00 - 00:14,00:15 - 00:29,00:30 - 00:44,00:45 - 00:59,01:00 - 01:14,01:15 - 01:29,01:30 - 01:44,01:45 - 01:59,02:00 - 02:14,02:15 - 02:29,02:30 - 02:44,02:45 - 02:59,03:00 - 03:14,03:15 - 03:29,03:30 - 03:44,03:45 - 03:59,04:00 - 04:14,04:15 - 04:29,04:30 - 04:44,04:45 - 04:59,05:00 - 05:14,05:15 - 05:29,05:30 - 05:44,05:45 - 05:59,06:00 - 06:14,06:15 - 06:29,06:30 - 06:44,06:45 - 06:59,07:00 - 07:14,07:15 - 07:29,07:30 - 07:44,07:45 - 07:59,08:00 - 08:14,08:15 - 08:29,08:30 - 08:44,08:45 - 08:59,09:00 - 09:14,09:15 - 09:29,09:30 - 09:44,09:45 - 09:59,10:00 - 10:14,10:15 - 10:29,10:30 - 10:44,10:45 - 10:59,11:00 - 11:14,11:15 - 11:29,11:30 - 11:44,11:45 - 11:59,12:00 - 12:14,12:15 - 12:29,12:30 - 12:44,12:45 - 12:59,13:00 - 13:14,13:15 - 13:29,13:30 - 13:44,13:45 - 13:59,14:00 - 14:14,14:15 - 14:29,14:30 - 14:44,14:45 - 14:59,15:00 - 15:14,15:15 - 15:29,15:30 - 15:44,15:45 - 15:59,16:00 - 16:14,16:15 - 16:29,16:30 - 16:44,16:45 - 16:59,17:00 - 17:14,17:15 - 17:29,17:30 - 17:44,17:45 - 17:59,18:00 - 18:14,18:15 - 18:29,18:30 - 18:44,18:45 - 18:59,19:00 - 19:14,19:15 - 19:29,19:30 - 19:44,19:45 - 19:59,20:00 - 20:14,20:15 - 20:29,20:30 - 20:44,20:45 - 20:59,21:00 - 21:14,21:15 - 21:29,21:30 - 21:44,21:45 - 21:59,22:00 - 22:14,22:15 - 22:29,22:30 - 22:44,22:45 - 22:59,23:00 - 23:14,23:15 - 23:29,23:30 - 23:44,23:45 - 23:59
5715947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.325663127043612,0.09216270454487915,7.549529681799318,2.8120410272419574,3.6510706648577522,0,10.174958653493208,0,0,0,12.448388414211735,0,0,0,0,0,0,0,0,0,0,14.959186619725475,0,0,0,0,0,0,0,6.427235521699645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.551690851846535,0,4.853396364405716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.909354939203286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.823835586996847,0,0,0,0,0,0,0,27.12660974970163,0,0,0,0,0,0,0,0,0,0,0,0,20.133501073049356,15.833089207686394,0,16.33730434228368,0,0,0,16.390882163408527,0,0,18.066899138353254,17.448555064171686,0,0,0,15.54731667438728,0,0,0,33.017234892205735,0,0,0,0,0,0,24.266191278952274,0,17.94732352128637,0,0,0,0,0,0,0,31.335853871903062,0,15.23099173040999,0,0,0,0,0,0,0,0,0,17.13196011659058
5716271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716420,0,20.233240339473813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0580135168234,0,0,0,0,15.72990054655955,0,7.006197584027347,15.72110940086157,0,0,0,23.902358856987533,0,0,17.902793172310943,0,0,14.292885702323643,5.515642784497306,0,13.756611131552878,0,0,13.98017707854069,0,0,16.649731451170695,0,0,0,4.362665604392221,12.522391462476246,18.30429795762889,0,21.064374083635112,6.971396317596892,17.843459158309535,0,17.96003765404146,0,0,0,0,15.61254728634264,0,6.728860027249979,0,12.170467401209528,22.305740633848863,0,20.98545379556319,10.194771712993449,15.720368835069475,14.977399820891593,0,18.637813256768453,0,14.040896895187705,0,20.30441658160343,22.164654173617617,0,0,0,0,0,19.17859061242779,17.1743123911435,0,0,0,13.58471645084702,0,0,0
5716816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.056081087176654,0,0,18.085388279133156,11.842017557897648,0,0,20.16533164866614,0,0,0,12.41681977872278,15.907342145551842,0,0,16.387199132833402,0,16.59737116825072,0,0,13.445888845058981,0,0,0,15.13631697525436,0,0,15.764659027931671,13.779485631981597,0,0,13.307321710590287,0,0,0,0,14.524385662005514,0,0,14.28587417871933,14.847525053786484,0,18.700865035544037,0,0,14.238001243870315,0,15.378445312840347,12.10325662491833,0,0,19.55531944458019,0,0,0,0,0,0,16.363057866038762,0,0,22.126742502131325,0,0,0,15.295910329889937,14.668563630359161,0,23.92214944737863,0,0,0,0,0
5716849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.796500092243525,0,0,0,0,0,0,0,13.46405856740546,15.776697753453025,0,14.573960008688614,9.756260386435788,0,18.328371610601998,0,14.95654829698163,15.57106850236125,0,0,0,0,0,12.944424942113473,0,0,0,0,0,10.855877059965481,18.450569620784375,0,0,0,13.234039497007736,0,0,11.633758432970463,0,0,14.115022670950054,0,0,0,0,0,14.848197967377601,0,0,14.38018966951189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.730486733862652,0,0,0,0,0
5716856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.936751242667095,18.262288690339197,15.05792307165251,0,16.13528746251455,0,13.751559495110063,0,0,0,0,17.04264744873174,0,0,16.051170551915472,16.194233763171077,0,17.459227767754257,16.34987462710524,16.211562200662765,0,0,0,0,0,0,0,29.10421079610617,14.814928041614584,12.185688343523402,0,16.978563157023103,16.684228133855104,0,0,0,19.054241445013144,0,16.610082057805773,17.545867871247452,0,0,0,0,0,16.639714497414552,0,15.889047014399011,19.078320779134575,21.94040972847396,16.466465712895854,19.259110740214602,0,19.88522580990894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9449722265348726,0.055573533405310814,4.883057122445412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.68257720415567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.425968633224,0,0,0,0,0,0,0,0,17.88168617810205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.301507384052965,0,0,0,4.954076949273481,0,0,0,0,0,8.625963806672242,0,0,0,0,0,0,0,0,0,0,7.808946586032211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.112146223668383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46744472548126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.178626746452217,0,0,0,0,16.563307647639892,0,0,11.894727912973744,25.465081330378172,0,0,0,13.291784049320533,14.795655259498353,0,0,12.315240727036132,12.205126489498042,0,0,0,9.374798567149076,0,10.988434385625867,16.341930400281647,0,0,11.65679561787697,13.704494167753522,0,0,0,15.044871134141262,0,0,8.898527100363792,0,0,0,15.602909641985052,12.163404276671287,0,0,13.554421845071639,13.922136618384886,0,0,0,13.068651652188372,16.374757759760225,0,0,16.66154225786034,0,0,0,0,10.283916343919216,15.654157270093332,0,0,0,0,0,0,14.5845790336345,0,0,0,15.973109439504523,0,0,0,0
5717983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.935280021324022,0,7.487514929218725,0,0,0,8.549417631346422,0,0,13.841637696875228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.012681336822723,0,0
5718264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.381323786342305,13.829328746066341,0,12.380467693209246,0,0,0,0,15.015634890838,0,11.467265010086841,0,9.57990970873933,0,12.687231473746515,0,15.170041632635629,0,0,11.24851885517662,13.718215253583812,0,0,13.602727314245035,24.60310597129892,0,16.097992065701,0,13.560319136114694,0,0,0,19.756866537864653,0,0,11.467360182003187,11.680354106569698,0,0,0,12.577106759671173,0,0,0,0,0,0,0,12.65433315697769,15.085849791380504,0,14.448743620468152,0,0,0,0,0,0,0,0,0,15.78007744017029,0,0,0,0,0,0,12.161149908164488,0,0,0,0,13.921918356299141
5718268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.35104646255902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57852413408529,0,0,0,11.3956905487895,0,0,0,15.174765037835693,14.204586691160097,0,0,19.623175280527935,0,15.580147026786246,0,0,18.49499461626237,0,0,0,0,13.97247679129434,0,15.486651903993705,0,0,0,12.091635002209058,12.422581484669811,0,0,0,19.678682886820347,0,0,14.808020324483852,15.14123305583023,0,0,12.91068820608296,12.766221297840023,0,0,11.554679895144352,16.081280895128977,0,0,16.443636628100897,10.429051472174129,14.77582849287396,0,0,0,0,0,0,0,21.82448677778281,11.731595496496565,0,0,16.263326635574376,0,0,0,16.583887850712237,0,0,0,20.586736575330203,0,0,0,0
5718355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3463739931377,35.79296606455719,0,0,0,20.244418280833695,17.426136709875273,0,0,19.215038160999256,0,14.89881463118085,0,40.17854114553827,0,25.38925169822288,0,96.093536502523,33.209926992321165,0,0,0,0,29.02428658521515,0,63.49827142746487,0,0,0,18.543465949728162,13.447260363113964,0,0,0,29.915587063749093,23.019879455946995,0,13.501051185165295,0,0,41.90870383724268,0,0,23.74365311310887,0,22.505407690674133,25.14214729206396,0,0,20.721327636195706,0,38.13498987610337,0,0,33.498651192103495,0,0,0,0,19.086567819139447,0,0,0,0,25.124459796249763,0,26.422875285420268,0,0,0,0,0,38.862999752580464,0,0,0
5718507,14.698078803581257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7890953624585,0,0,15.770365062491887,0,0,17.6580447970591,0,14.878733504173361,0,16.480279249657176,14.96074079554221,24.149988951122044,13.7594844427382,0,14.439999359742446,16.304519500819666,0,0,10.63770124204668,15.247744506183066,0,16.803081760243778,0,14.076159278509547,21.00244061880154,0,14.292252970837168,19.246819966435854,0,0,19.31725530173961,10.078601686001452,0,0,15.15135523535797,0,12.354380575568943,0,0,0,0,16.628538571579465,0,14.946318405975015,0,0,17.487085557064344,13.914741462177522,0,0,16.096075002750208,19.290849603823755,0,17.056571351791707,0,20.49306164453393,0,0,0,17.774032841412804,0,0,0,0,0,17.634156787661073,0,17.696509086765573,0,0,0,0,0,0
5718606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.80552867716756,0,48.50313316119636,0,0,0,0,0,0,0,0,0,22.876519251229922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.943872274784454,0,0,0
5718639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8136480941507,7.582859988883471,7.9710252634937495,9.220892643545533,4.98622853764509,0,0,10.113712299811263,0,5.64171450284796,0,11.866388888960516,0,2.4527998335050256,2.999764322071977,0.06762280855891716,6.145236965527968,0,7.505187255448221,9.467910631449032,0,5.861997237191016,0,0,0,6.6487841049702405,3.2819321754412756,4.887504233415639,0,6.282166598540395,3.765016139928496,5.644418355249859,0,6.29205128600729,7.2249723714166745,0,5.813491991312411,0,0,4.111191421043472,0,5.496214369118485,0,0,0,0,5.334602967635666,0,6.568638508605947,1.248913794373722,2.515835637176541,0,2.1789920578945203,8.014244169631999,0,0,0,0,0,17.573427509058455,6.236618213661236,3.453400100978495,0.18374327148461925,0,0,0,10.061245631792069,0,3.797599896962818,6.245862859370533,0,0,8.724783489644729,0
5718759,0,20.6612084940863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17567029854557,0,22.485786315948502,0,0,0,0,0,0,15.339180197701886,0,0,0,0,0,14.968803388863545,0,0,0,0,0,0,0,0,18.094003123883684,0,0,21.43885903375827,0,18.147582207242714,0,0,0,0,0,0,0,0,0,0,0,17.53283464422131,0,0,0,17.6631348018791,0,0,18.762492367713012,0,18.01013403689812,0,0,0,0,24.850014655184168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718765,0,19.75188715489524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.525173046691734,0,0,21.85779813673635,0,0,0,0,16.040757523953918,17.356739723527834,0,0,20.197101337614313,0,0,0,0,0,16.440295492042942,0,0,0,0,20.43936387957331,0,0,0,22.681360037500085,0,0,0,0,0,0,0,0,17.86477348775538,0,0,0,0,0,0,0,23.085854613196073,0,23.901204089263945,0,0,22.227057739216207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.37390301976595,0,37.192732816033,27.223940383147117,0,0,0,0,28.905024438593394,0,0,0,0,30.21266009405223,0,0,0,33.74065774661214,0,36.63840135232418,0,0,0,0,35.703650310331675,0,0,30.559289053709236,0,0,0,0,19.816318725547113,33.632278146224856,0,0,0,26.214185702021,0,0,0,33.56343273324111,0,0,38.55738176503144,0,0,0,0,28.390598158273683,0,34.728822713316355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.867304584845456,0,27.20820858882881,20.154715823119666,21.576786595468555,0,0,21.08683567981678,0,0,0,17.19723123187321,0,19.073252015763263,0,0,22.9295865677974,0,0,17.372402499925492,0,0,0,0,0,20.605622069375546,0,0,14.44526495990571,26.650605200035283,17.313141106777834,11.282491339465764,0,0,0,0,13.5187726784399,22.09799759318976,17.743032121269284,10.85832475289257,0,10.003732306116069,25.57881009032249,0,0,0,20.256136680244804,0,13.313003043542082,0,0,0,0,19.78074946832548,0,0,0,0,0,0,0,0,0,0,0,0,25.40130553363906,0,15.883832282371593,0,0,0,0,0
5719141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85548204296849,0,0,0,0,28.249089408755573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.075005976576286,0,0,24.784975054838714,0,0,20.144447701788643,0,0,23.091006713429778,0,16.32833905127847,0,0,0,0,0,0,0,0,11.017656959042222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.86966995794738,0,0,0,0
5719162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.156139930562997,33.14302254930642,0,0,0,21.514385854131767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.422172597995967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.769812851274576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.676695886702145,15.380956074798672,0,0,0,18.356389788633155,0,0,0,0,0,2.5849097876392073,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16801188543412,0,0,0,0,0,0,0,0,0,0,0,20.286500941774634,0,0,0,0,0,0,0,0,0
5719313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.547323561552105,0,0,0,0,11.576610116505103,0,0,0,7.872124966750192,0,0,0,0,0,0,0,10.54596910167172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94326361663263,0,0,0,0,7.337301944776748,0,0,0,15.33783095954064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.284095643215668,0,0,20.03759550624996,7.7689407309651415,0,0,0,0,19.96822150748727,13.217979827919374,0,17.353827186670422,0,14.768172712860748,0,0,29.78379931910454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.921621410611944,15.726963022727478,0,0,0,17.090715952317552,0,0,0,13.44230817759761,0,0,8.681773721647483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84484422749076,0,0,16.263750406171138,0,0,0,0
5719372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.019174713278424,0,18.950211339574487,0,16.841317552953598,12.443074344229595,0,14.680068457651872,0,0,5.413712000761484,18.25047581487969,0,10.630539319614162,0,0,13.676125275958206,0,0,13.580063584442808,0,0,0,0,0,4.211113107502133,6.51398611107598,0,12.74224347223232,0,24.4100599918081,0,0,0,14.018837515997685,0,0,12.139097135268667,2.925356282689828,0,14.033122705899768,0,18.886400223996016,0,13.151691424201463,0,0,9.253424038523386,0,15.89397161450876,0,0,0,21.52377633960343,0,0,0,0,0,0,23.205797001929177,0,0,14.991609855130836,0,0,0,0,0,0,0,0,9.702386410755551,0
